"isHiddenFraudulent";"poweredBy";"serverType";"contentType";"compromissionType";"contentLength";"ulrLenght"
"FALSE";"PHP";"Apache";"text";"defacement";0;71
"FALSE";"PHP";"Apache";"text";"defacement";0;134
"TRUE";"PHP";"Apache";"image";"defacement";104772;40
"FALSE";"PHP";"Apache";"text";"defacement";0;44
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;101
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;105
"FALSE";"PHP";"Apache";"text";"defacement";0;105
"FALSE";"PHP";"Apache";"text";"defacement";0;105
"FALSE";"PHP";"Apache";"text";"defacement";0;101
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;101
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;101
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;101
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;101
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;101
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;101
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;101
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;101
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;101
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;101
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;101
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;101
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;101
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"FALSE";"PHP";"Apache";"text";"defacement";0;104
"TRUE";"PHP";"Apache";"image";"defacement";104772;44
"FALSE";"PHP";"Apache";"text";"defacement";0;35
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;84
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;121
"FALSE";"PHP";"Apache";"text";"defacement";0;98
"FALSE";"PHP";"Apache";"text";"defacement";0;98
"FALSE";"PHP";"Apache";"text";"defacement";0;98
"FALSE";"PHP";"Apache";"text";"defacement";0;98
"FALSE";"PHP";"Apache";"text";"defacement";0;98
"FALSE";"PHP";"Apache";"text";"defacement";0;98
"FALSE";"PHP";"Apache";"text";"defacement";0;98
"FALSE";"PHP";"Apache";"text";"defacement";0;99
"FALSE";"PHP";"Apache";"text";"defacement";0;97
"FALSE";"PHP";"Apache";"text";"defacement";0;98
"FALSE";"PHP";"Apache";"text";"defacement";0;98
"FALSE";"PHP";"Apache";"text";"defacement";0;99
"FALSE";"PHP";"Apache";"text";"defacement";0;98
"FALSE";"PHP";"Apache";"text";"defacement";0;99
"FALSE";"PHP";"Apache";"text";"defacement";0;98
"FALSE";"PHP";"Apache";"text";"defacement";0;99
"FALSE";"PHP";"Apache";"text";"defacement";0;98
"FALSE";"PHP";"Apache";"text";"defacement";0;98
"TRUE";"PHP";"Apache";"image";"defacement";104772;35
"FALSE";"PHP";"Apache";"text";"defacement";0;43
"FALSE";"PHP";"Apache";"text";"defacement";0;36
"FALSE";"PHP";"Apache";"text";"defacement";0;42
"FALSE";"PHP";"Apache";"text";"defacement";0;39
"FALSE";"PHP";"Apache";"text";"defacement";0;40
"FALSE";"PHP";"Apache";"text";"defacement";0;43
"FALSE";"PHP";"Apache";"text";"defacement";0;38
"FALSE";"PHP";"Apache";"text";"defacement";0;45
"FALSE";"PHP";"Apache";"text";"defacement";0;69
"FALSE";"PHP";"Apache";"text";"defacement";0;110
"FALSE";"PHP";"Apache";"text";"defacement";0;129
"FALSE";"PHP";"Apache";"text";"defacement";0;47
"FALSE";"PHP";"Apache";"text";"defacement";0;73
"FALSE";"PHP";"Apache";"text";"defacement";0;53
"FALSE";"PHP";"Apache";"text";"defacement";0;71
"FALSE";"PHP";"Apache";"text";"defacement";0;137
"FALSE";"PHP";"Apache";"text";"defacement";0;50
"FALSE";"PHP";"Apache";"text";"defacement";0;68
"FALSE";"PHP";"Apache";"text";"defacement";0;133
"FALSE";"PHP";"Apache";"text";"defacement";0;54
"FALSE";"PHP";"Apache";"text";"defacement";0;54
"FALSE";"PHP";"Apache";"text";"defacement";0;72
"FALSE";"PHP";"Apache";"text";"defacement";0;141
"FALSE";"PHP";"Apache";"text";"defacement";0;49
"FALSE";"PHP";"Apache";"text";"defacement";0;67
"FALSE";"PHP";"Apache";"text";"defacement";0;133
"FALSE";"PHP";"Apache";"text";"defacement";0;56
"FALSE";"PHP";"Apache";"text";"defacement";0;74
"FALSE";"PHP";"Apache";"text";"defacement";0;141
"FALSE";"PHP";"Apache";"text";"defacement";0;50
"FALSE";"PHP";"Apache";"text";"defacement";0;98
"FALSE";"PHP";"Apache";"text";"defacement";0;173
"FALSE";"PHP";"Apache";"text";"defacement";0;44
"FALSE";"PHP";"Apache";"text";"defacement";0;76
"FALSE";"PHP";"Apache";"text";"defacement";0;145
"FALSE";"PHP";"Apache";"text";"defacement";0;44
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;153
"FALSE";"PHP";"Apache";"text";"defacement";0;79
"FALSE";"PHP";"Apache";"text";"defacement";0;149
"FALSE";"PHP";"Apache";"text";"defacement";0;83
"FALSE";"PHP";"Apache";"text";"defacement";0;153
"FALSE";"PHP";"Apache";"text";"defacement";0;78
"FALSE";"PHP";"Apache";"text";"defacement";0;149
"FALSE";"PHP";"Apache";"text";"defacement";0;85
"FALSE";"PHP";"Apache";"text";"defacement";0;157
"TRUE";"PHP";"Apache";"image";"defacement";104772;43
"FALSE";"PHP";"Apache";"text";"defacement";0;30
"FALSE";"PHP";"Apache";"text";"defacement";0;44
"FALSE";"PHP";"Apache";"text";"defacement";0;43
"FALSE";"PHP";"Apache";"text";"defacement";0;42
"FALSE";"PHP";"Apache";"text";"defacement";0;40
"FALSE";"PHP";"Apache";"text";"defacement";0;52
"FALSE";"PHP";"Apache";"text";"defacement";0;53
"FALSE";"PHP";"Apache";"text";"defacement";0;68
"FALSE";"PHP";"Apache";"text";"defacement";0;68
"FALSE";"PHP";"Apache";"text";"defacement";0;85
"FALSE";"PHP";"Apache";"text";"defacement";0;55
"FALSE";"PHP";"Apache";"text";"defacement";0;45
"TRUE";"PHP";"Apache";"image";"defacement";104772;30
"FALSE";"PHP";"Apache";"text";"defacement";0;37
"FALSE";"PHP";"Apache";"text";"defacement";0;31
"FALSE";"PHP";"Apache";"text";"defacement";0;36
"FALSE";"PHP";"Apache";"text";"defacement";0;36
"FALSE";"PHP";"Apache";"text";"defacement";0;35
"FALSE";"PHP";"Apache";"text";"defacement";0;42
"FALSE";"PHP";"Apache";"text";"defacement";0;39
"FALSE";"PHP";"Apache";"text";"defacement";0;34
"FALSE";"PHP";"Apache";"text";"defacement";0;32
"FALSE";"PHP";"Apache";"text";"defacement";0;34
"FALSE";"PHP";"Apache";"text";"defacement";0;78
"FALSE";"PHP";"Apache";"text";"defacement";0;105
"FALSE";"PHP";"Apache";"text";"defacement";0;54
"FALSE";"PHP";"Apache";"text";"defacement";0;43
"FALSE";"PHP";"Apache";"text";"defacement";0;68
"FALSE";"PHP";"Apache";"text";"defacement";0;59
"FALSE";"PHP";"Apache";"text";"defacement";0;57
"FALSE";"PHP";"Apache";"text";"defacement";0;56
"FALSE";"PHP";"Apache";"text";"defacement";0;66
"FALSE";"PHP";"Apache";"text";"defacement";0;52
"FALSE";"PHP";"Apache";"text";"defacement";0;44
"FALSE";"PHP";"Apache";"text";"defacement";0;51
"FALSE";"PHP";"Apache";"text";"defacement";0;55
"FALSE";"PHP";"Apache";"text";"defacement";0;45
"FALSE";"PHP";"Apache";"text";"defacement";0;57
"FALSE";"PHP";"Apache";"text";"defacement";0;52
"FALSE";"PHP";"Apache";"text";"defacement";0;56
"FALSE";"PHP";"Apache";"text";"defacement";0;58
"FALSE";"PHP";"Apache";"text";"defacement";0;47
"FALSE";"PHP";"Apache";"text";"defacement";0;53
"FALSE";"PHP";"Apache";"text";"defacement";0;54
"FALSE";"PHP";"Apache";"text";"defacement";0;46
"TRUE";"PHP";"Apache";"image";"defacement";104772;37
"TRUE";"PHP";"Apache";"image";"defacement";104772;35
"FALSE";"PleskLin";"Apache";"text";"defacement";0;32
"FALSE";"PleskLin";"Apache";"text";"defacement";0;31
"FALSE";"PleskLin";"Apache";"text";"defacement";0;31
"FALSE";"PleskLin";"Apache";"text";"defacement";0;35
"FALSE";"PleskLin";"Apache";"text";"defacement";0;51
"FALSE";"PleskLin";"Apache";"text";"defacement";0;39
"FALSE";"PleskLin";"Apache";"text";"defacement";0;39
"FALSE";"PleskLin";"Apache";"text";"defacement";0;49
"FALSE";"PleskLin";"Apache";"text";"defacement";0;34
"FALSE";"PleskLin";"Apache";"text";"defacement";0;47
"FALSE";"PleskLin";"Apache";"text";"defacement";0;48
"FALSE";"PleskLin";"Apache";"text";"defacement";0;48
"FALSE";"PleskLin";"Apache";"text";"defacement";0;47
"FALSE";"PleskLin";"Apache";"text";"defacement";0;53
"FALSE";"PleskLin";"Apache";"text";"defacement";0;37
"FALSE";"PleskLin";"Apache";"text";"defacement";0;38
"FALSE";"PleskLin";"Apache";"text";"defacement";0;35
"FALSE";"PleskLin";"Apache";"text";"defacement";0;35
"FALSE";"PleskLin";"Apache";"text";"defacement";0;33
"FALSE";"PleskLin";"Apache";"text";"defacement";0;34
"FALSE";"PleskLin";"Apache";"text";"defacement";0;39
"FALSE";"PleskLin";"Apache";"text";"defacement";0;84
"FALSE";"PleskLin";"Apache";"text";"defacement";0;60
"FALSE";"PleskLin";"Apache";"text";"defacement";0;68
"FALSE";"PleskLin";"Apache";"text";"defacement";0;55
"FALSE";"PleskLin";"Apache";"text";"defacement";0;89
"FALSE";"PleskLin";"Apache";"text";"defacement";0;68
"FALSE";"PleskLin";"Apache";"text";"defacement";0;122
"FALSE";"PleskLin";"Apache";"text";"defacement";0;78
"FALSE";"PleskLin";"Apache";"text";"defacement";0;134
"FALSE";"PleskLin";"Apache";"text";"defacement";2100;47
"FALSE";"PleskLin";"Apache";"text";"defacement";0;45
"FALSE";"PleskLin";"Apache";"text";"defacement";0;33
"FALSE";"PleskLin";"Apache";"text";"defacement";0;63
"FALSE";"PleskLin";"Apache";"text";"defacement";0;118
"FALSE";"PleskLin";"Apache";"text";"defacement";0;76
"FALSE";"PleskLin";"Apache";"text";"defacement";0;134
"FALSE";"PleskLin";"Apache";"text";"defacement";0;77
"FALSE";"PleskLin";"Apache";"text";"defacement";0;77
"FALSE";"PleskLin";"Apache";"text";"defacement";0;134
"FALSE";"PleskLin";"Apache";"text";"defacement";0;76
"FALSE";"PleskLin";"Apache";"text";"defacement";0;134
"FALSE";"PleskLin";"Apache";"text";"defacement";0;45
"FALSE";"PleskLin";"Apache";"text";"defacement";0;37
"FALSE";"PleskLin";"Apache";"text";"defacement";0;56
"FALSE";"PleskLin";"Apache";"text";"defacement";0;66
"FALSE";"PleskLin";"Apache";"text";"defacement";0;122
"FALSE";"PleskLin";"Apache";"text";"defacement";0;67
"FALSE";"PleskLin";"Apache";"text";"defacement";0;122
"FALSE";"PleskLin";"Apache";"text";"defacement";0;64
"FALSE";"PleskLin";"Apache";"text";"defacement";0;118
"FALSE";"PleskLin";"Apache";"text";"defacement";0;34
"FALSE";"PleskLin";"Apache";"text";"defacement";0;64
"FALSE";"PleskLin";"Apache";"text";"defacement";0;118
"FALSE";"PleskLin";"Apache";"text";"defacement";0;53
"FALSE";"PleskLin";"Apache";"text";"defacement";0;52
"FALSE";"PleskLin";"Apache";"text";"defacement";0;97
"FALSE";"PleskLin";"Apache";"text";"defacement";0;142
"FALSE";"PleskLin";"Apache";"text";"defacement";0;128
"FALSE";"PleskLin";"Apache";"text";"defacement";0;182
"FALSE";"PleskLin";"Apache";"text";"defacement";0;41
"FALSE";"PleskLin";"Apache";"text";"defacement";0;41
"FALSE";"PleskLin";"Apache";"text";"defacement";0;128
"FALSE";"PleskLin";"Apache";"text";"defacement";0;182
"FALSE";"PleskLin";"Apache";"text";"defacement";0;117
"FALSE";"PleskLin";"Apache";"text";"defacement";0;170
"FALSE";"PleskLin";"Apache";"text";"defacement";0;45
"FALSE";"PleskLin";"Apache";"text";"defacement";0;46
"FALSE";"PleskLin";"Apache";"text";"defacement";0;38
"FALSE";"PleskLin";"Apache";"text";"defacement";0;104
"FALSE";"PleskLin";"Apache";"text";"defacement";0;150
"FALSE";"PleskLin";"Apache";"text";"defacement";0;112
"FALSE";"PleskLin";"Apache";"text";"defacement";0;162
"FALSE";"PleskLin";"Apache";"text";"defacement";0;99
"FALSE";"PleskLin";"Apache";"text";"defacement";0;146
"FALSE";"PleskLin";"Apache";"text";"defacement";0;67
"FALSE";"PleskLin";"Apache";"text";"defacement";0;105
"FALSE";"PleskLin";"Apache";"text";"defacement";0;64
"FALSE";"PleskLin";"Apache";"text";"defacement";0;64
"FALSE";"PleskLin";"Apache";"text";"defacement";0;64
"FALSE";"PleskLin";"Apache";"text";"defacement";0;64
"FALSE";"PleskLin";"Apache";"text";"defacement";0;64
"FALSE";"PleskLin";"Apache";"text";"defacement";0;64
"FALSE";"PleskLin";"Apache";"text";"defacement";0;64
"FALSE";"PleskLin";"Apache";"text";"defacement";0;64
"FALSE";"PleskLin";"Apache";"text";"defacement";0;64
"FALSE";"PleskLin";"Apache";"text";"defacement";0;64
"FALSE";"PleskLin";"Apache";"text";"defacement";0;59
"FALSE";"PleskLin";"Apache";"text";"defacement";0;67
"FALSE";"PleskLin";"Apache";"text";"defacement";0;64
"FALSE";"PleskLin";"Apache";"text";"defacement";0;64
"FALSE";"PleskLin";"Apache";"text";"defacement";0;64
"FALSE";"PleskLin";"Apache";"text";"defacement";0;64
"FALSE";"PleskLin";"Apache";"text";"defacement";0;64
"FALSE";"PleskLin";"Apache";"text";"defacement";0;64
"FALSE";"PleskLin";"Apache";"text";"defacement";0;64
"FALSE";"PleskLin";"Apache";"text";"defacement";0;54
"FALSE";"PleskLin";"Apache";"text";"defacement";0;55
"FALSE";"PleskLin";"Apache";"text";"defacement";0;64
"FALSE";"PleskLin";"Apache";"text";"defacement";0;64
"FALSE";"PleskLin";"Apache";"text";"defacement";0;64
"TRUE";"PleskLin";"Apache";"image";"defacement";104772;32
"FALSE";"PHP";"Apache";"text";"defacement";0;42
"FALSE";"PHP";"Apache";"text";"defacement";0;36
"FALSE";"PHP";"Apache";"text";"defacement";0;41
"FALSE";"PHP";"Apache";"text";"defacement";0;42
"FALSE";"PHP";"Apache";"text";"defacement";0;42
"FALSE";"PHP";"Apache";"text";"defacement";0;42
"FALSE";"PHP";"Apache";"text";"defacement";0;45
"FALSE";"PHP";"Apache";"text";"defacement";0;46
"FALSE";"PHP";"Apache";"text";"defacement";0;40
"FALSE";"PHP";"Apache";"text";"defacement";0;40
"FALSE";"PHP";"Apache";"text";"defacement";0;39
"FALSE";"PHP";"Apache";"text";"defacement";0;87
"FALSE";"PHP";"Apache";"text";"defacement";0;92
"FALSE";"PHP";"Apache";"text";"defacement";0;87
"FALSE";"PHP";"Apache";"text";"defacement";0;66
"FALSE";"PHP";"Apache";"text";"defacement";0;71
"FALSE";"PHP";"Apache";"text";"defacement";0;66
"FALSE";"PHP";"Apache";"text";"defacement";0;62
"FALSE";"PHP";"Apache";"text";"defacement";0;61
"FALSE";"PHP";"Apache";"text";"defacement";0;59
"FALSE";"PHP";"Apache";"text";"defacement";0;63
"FALSE";"PHP";"Apache";"text";"defacement";0;62
"FALSE";"PHP";"Apache";"text";"defacement";0;60
"FALSE";"PHP";"Apache";"text";"defacement";0;75
"FALSE";"PHP";"Apache";"text";"defacement";0;144
"FALSE";"PHP";"Apache";"text";"defacement";464;60
"FALSE";"ASP.NET";"Microsoft";"text";"defacement";0;65
"FALSE";"PleskLin";"Apache";"text";"defacement";0;66
"TRUE";"PHP";"Apache";"image";"defacement";104772;42
"FALSE";"PHP";"Apache";"text";"defacement";0;30
"FALSE";"PHP";"Apache";"text";"defacement";0;80
"FALSE";"PHP";"Apache";"text";"defacement";0;80
"FALSE";"PHP";"Apache";"text";"defacement";0;77
"FALSE";"PHP";"Apache";"text";"defacement";0;69
"FALSE";"PHP";"Apache";"text";"defacement";0;101
"FALSE";"PHP";"Apache";"text";"defacement";0;101
"FALSE";"PHP";"Apache";"text";"defacement";0;80
"FALSE";"PHP";"Apache";"text";"defacement";0;56
"FALSE";"PHP";"Apache";"text";"defacement";0;57
"FALSE";"PHP";"Apache";"text";"defacement";0;56
"FALSE";"PHP";"Apache";"text";"defacement";0;57
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;56
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;126
"FALSE";"PHP";"Apache";"text";"defacement";0;103
"FALSE";"PHP";"Apache";"text";"defacement";10059;65
"FALSE";"PHP";"Apache";"text";"defacement";0;65
"FALSE";"PHP";"Apache";"text";"defacement";0;99
"FALSE";"PHP";"Apache";"text";"defacement";0;76
"FALSE";"PHP";"Apache";"text";"defacement";0;89
"FALSE";"PHP";"Apache";"text";"defacement";0;86
"FALSE";"PHP";"Apache";"text";"defacement";0;87
"FALSE";"PHP";"Apache";"text";"defacement";0;77
"FALSE";"PHP";"Apache";"text";"defacement";0;93
"FALSE";"PHP";"Apache";"text";"defacement";0;94
"FALSE";"PHP";"Apache";"text";"defacement";0;97
"FALSE";"PHP";"Apache";"text";"defacement";0;98
"FALSE";"PHP";"Apache";"text";"defacement";0;85
"FALSE";"PHP";"Apache";"text";"defacement";0;95
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;83
"FALSE";"PHP";"Apache";"text";"defacement";0;90
"FALSE";"PHP";"Apache";"text";"defacement";0;86
"FALSE";"PHP";"Apache";"text";"defacement";0;91
"FALSE";"PHP";"Apache";"text";"defacement";0;90
"FALSE";"PHP";"Apache";"text";"defacement";0;84
"FALSE";"PHP";"Apache";"text";"defacement";0;90
"FALSE";"PHP";"Apache";"text";"defacement";0;84
"FALSE";"PHP";"Apache";"text";"defacement";0;92
"FALSE";"PHP";"Apache";"text";"defacement";0;85
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;99
"FALSE";"PHP";"Apache";"text";"defacement";0;76
"FALSE";"PHP";"Apache";"text";"defacement";0;65
"FALSE";"PHP";"Apache";"text";"defacement";0;73
"FALSE";"PHP";"Apache";"text";"defacement";0;118
"FALSE";"PHP";"Apache";"text";"defacement";0;118
"FALSE";"PHP";"Apache";"text";"defacement";0;117
"FALSE";"PHP";"Apache";"text";"defacement";0;80
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;80
"FALSE";"PHP";"Apache";"text";"defacement";0;80
"FALSE";"PHP";"Apache";"text";"defacement";0;80
"FALSE";"PHP";"Apache";"text";"defacement";0;79
"FALSE";"PHP";"Apache";"text";"defacement";0;80
"FALSE";"PHP";"Apache";"text";"defacement";0;74
"FALSE";"PHP";"Apache";"text";"defacement";0;119
"FALSE";"PHP";"Apache";"text";"defacement";0;119
"FALSE";"PHP";"Apache";"text";"defacement";0;118
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;105
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;73
"FALSE";"PHP";"Apache";"text";"defacement";0;118
"FALSE";"PHP";"Apache";"text";"defacement";0;118
"FALSE";"PHP";"Apache";"text";"defacement";0;117
"FALSE";"PHP";"Apache";"text";"defacement";0;80
"FALSE";"PHP";"Apache";"text";"defacement";0;79
"FALSE";"PHP";"Apache";"text";"defacement";0;79
"FALSE";"PHP";"Apache";"text";"defacement";0;79
"FALSE";"PHP";"Apache";"text";"defacement";0;100
"FALSE";"PHP";"Apache";"text";"defacement";0;77
"FALSE";"PHP";"Apache";"text";"defacement";0;111
"FALSE";"PHP";"Apache";"text";"defacement";0;88
"FALSE";"PHP";"Apache";"text";"defacement";0;112
"FALSE";"PHP";"Apache";"text";"defacement";0;109
"FALSE";"PHP";"Apache";"text";"defacement";0;110
"FALSE";"PHP";"Apache";"text";"defacement";0;100
"FALSE";"PHP";"Apache";"text";"defacement";0;116
"FALSE";"PHP";"Apache";"text";"defacement";0;117
"FALSE";"PHP";"Apache";"text";"defacement";0;120
"FALSE";"PHP";"Apache";"text";"defacement";0;121
"FALSE";"PHP";"Apache";"text";"defacement";0;108
"FALSE";"PHP";"Apache";"text";"defacement";0;118
"FALSE";"PHP";"Apache";"text";"defacement";0;114
"FALSE";"PHP";"Apache";"text";"defacement";0;106
"FALSE";"PHP";"Apache";"text";"defacement";0;113
"FALSE";"PHP";"Apache";"text";"defacement";0;109
"TRUE";"PHP";"Apache";"image";"defacement";104772;30
"FALSE";"PHP";"Apache";"text";"defacement";0;33
"FALSE";"PHP";"Apache";"text";"defacement";0;53
"FALSE";"PHP";"Apache";"text";"defacement";0;54
"FALSE";"PHP";"Apache";"text";"defacement";0;80
"FALSE";"PHP";"Apache";"text";"defacement";0;93
"FALSE";"PHP";"Apache";"text";"defacement";0;80
"FALSE";"PHP";"Apache";"text";"defacement";0;78
